NoDropout,Adam,sigmoid,128,64,valid,(3, 3)
NoDropout,Adam,sigmoid,128,64,valid,(4, 4)
NoDropout,Adam,sigmoid,128,64,valid,(5, 5)
NoDropout,Adam,sigmoid,256,64,same,(3, 3)
NoDropout,Adam,sigmoid,256,64,same,(4, 4)
NoDropout,Adam,sigmoid,256,64,same,(5, 5)
NoDropout,Adam,sigmoid,256,64,valid,(3, 3)
NoDropout,Adam,sigmoid,256,64,valid,(4, 4)
NoDropout,Adam,sigmoid,256,64,valid,(5, 5)
NoDropout,Adamax,tanh,32,64,same,(3, 3)
NoDropout,Adamax,tanh,32,64,same,(4, 4)
NoDropout,Adamax,tanh,32,64,same,(5, 5)
NoDropout,Adamax,tanh,32,64,valid,(3, 3)
NoDropout,Adamax,tanh,32,64,valid,(4, 4)
NoDropout,Adamax,tanh,32,64,valid,(5, 5)
NoDropout,Adamax,tanh,64,64,same,(3, 3)
NoDropout,Adamax,tanh,64,64,same,(4, 4)
NoDropout,Adamax,tanh,64,64,same,(5, 5)
NoDropout,Adamax,tanh,64,64,valid,(3, 3)
NoDropout,Adamax,tanh,64,64,valid,(4, 4)
NoDropout,Adamax,tanh,64,64,valid,(5, 5)
NoDropout,Adamax,tanh,128,64,same,(3, 3)
NoDropout,Adamax,tanh,128,64,same,(4, 4)
NoDropout,Adamax,tanh,128,64,same,(5, 5)
NoDropout,Adamax,tanh,128,64,valid,(3, 3)
NoDropout,Adamax,tanh,128,64,valid,(4, 4)
NoDropout,Adamax,tanh,128,64,valid,(5, 5)
NoDropout,Adamax,tanh,256,64,same,(3, 3)
NoDropout,Adamax,tanh,256,64,same,(4, 4)
NoDropout,Adamax,tanh,256,64,same,(5, 5)
NoDropout,Adamax,tanh,256,64,valid,(3, 3)
NoDropout,Adamax,tanh,256,64,valid,(4, 4)
NoDropout,Adamax,tanh,256,64,valid,(5, 5)
NoDropout,Adamax,relu,32,64,same,(3, 3)
NoDropout,Adamax,relu,32,64,same,(4, 4)
NoDropout,Adamax,relu,32,64,same,(5, 5)
NoDropout,Adamax,relu,32,64,valid,(3, 3)
NoDropout,Adamax,relu,32,64,valid,(4, 4)
NoDropout,Adamax,relu,32,64,valid,(5, 5)
NoDropout,Adamax,relu,64,64,same,(3, 3)
NoDropout,Adamax,relu,64,64,same,(4, 4)
NoDropout,Adamax,relu,64,64,same,(5, 5)
NoDropout,Adamax,relu,64,64,valid,(3, 3)
NoDropout,Adamax,relu,64,64,valid,(4, 4)
NoDropout,Adamax,relu,64,64,valid,(5, 5)
NoDropout,Adamax,relu,128,64,same,(3, 3)
NoDropout,Adamax,relu,128,64,same,(4, 4)
NoDropout,Adamax,relu,128,64,same,(5, 5)
NoDropout,Adamax,relu,128,64,valid,(3, 3)
NoDropout,Adamax,relu,128,64,valid,(4, 4)
NoDropout,Adamax,relu,128,64,valid,(5, 5)
NoDropout,Adamax,relu,256,64,same,(3, 3)
NoDropout,Adamax,relu,256,64,same,(4, 4)
NoDropout,Adamax,relu,256,64,same,(5, 5)
NoDropout,Adamax,relu,256,64,valid,(3, 3)
NoDropout,Adamax,relu,256,64,valid,(4, 4)
NoDropout,Adamax,relu,256,64,valid,(5, 5)
NoDropout,Adamax,sigmoid,32,64,same,(3, 3)
NoDropout,Adamax,sigmoid,32,64,same,(4, 4)
NoDropout,Adamax,sigmoid,32,64,same,(5, 5)
NoDropout,Adamax,sigmoid,32,64,valid,(3, 3)
NoDropout,Adamax,sigmoid,32,64,valid,(4, 4)
NoDropout,Adamax,sigmoid,32,64,valid,(5, 5)
NoDropout,Adamax,sigmoid,64,64,same,(3, 3)
NoDropout,Adamax,sigmoid,64,64,same,(4, 4)
NoDropout,Adamax,sigmoid,64,64,same,(5, 5)
NoDropout,Adamax,sigmoid,64,64,valid,(3, 3)
NoDropout,Adamax,sigmoid,64,64,valid,(4, 4)
NoDropout,Adamax,sigmoid,64,64,valid,(5, 5)
NoDropout,Adamax,sigmoid,128,64,same,(3, 3)
NoDropout,Adamax,sigmoid,128,64,same,(4, 4)
NoDropout,Adamax,sigmoid,128,64,same,(5, 5)
NoDropout,Adamax,sigmoid,128,64,valid,(3, 3)
NoDropout,Adamax,sigmoid,128,64,valid,(4, 4)
NoDropout,Adamax,sigmoid,128,64,valid,(5, 5)
NoDropout,Adamax,sigmoid,256,64,same,(3, 3)
NoDropout,Adamax,sigmoid,256,64,same,(4, 4)
NoDropout,Adamax,sigmoid,256,64,same,(5, 5)
NoDropout,Adamax,sigmoid,256,64,valid,(3, 3)
NoDropout,Adamax,sigmoid,256,64,valid,(4, 4)
NoDropout,Adamax,sigmoid,256,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,32,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,32,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,32,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,32,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,32,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,32,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,64,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,64,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,64,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,64,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,64,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,64,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,128,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,128,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,128,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,128,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,128,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,128,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,256,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,256,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,256,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,256,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,256,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,tanh,256,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,32,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,32,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,32,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,32,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,32,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,32,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,64,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,64,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,64,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,64,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,64,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,64,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,128,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,128,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,128,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,128,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,128,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,128,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,256,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,256,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,256,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,256,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,256,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,relu,256,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,32,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,32,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,32,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,32,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,32,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,32,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,64,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,64,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,64,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,64,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,64,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,64,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,128,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,128,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,128,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,128,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,128,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,128,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,256,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,256,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,256,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,256,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,256,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],SGD,sigmoid,256,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,32,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,32,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,32,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,32,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,32,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,32,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,64,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,64,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,64,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,64,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,64,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,64,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,128,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,128,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,128,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,128,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,128,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,128,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,256,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,256,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,256,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,256,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,256,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,tanh,256,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,32,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,32,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,32,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,32,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,32,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,32,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,64,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,64,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,64,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,64,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,64,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,64,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,128,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,128,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,128,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,128,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,128,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,128,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,256,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,256,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,256,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,256,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,256,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,relu,256,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,32,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,32,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,32,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,32,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,32,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,32,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,64,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,64,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,64,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,64,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,64,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,64,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,128,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,128,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,128,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,128,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,128,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,128,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,256,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,256,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,256,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,256,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,256,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adam,sigmoid,256,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,32,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,32,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,32,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,32,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,32,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,32,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,64,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,64,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,64,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,64,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,64,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,64,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,128,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,128,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,128,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,128,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,128,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,128,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,256,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,256,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,256,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,256,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,256,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adamax,tanh,256,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adamax,relu,32,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adamax,relu,32,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adamax,relu,32,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adamax,relu,32,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adamax,relu,32,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adamax,relu,32,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adamax,relu,64,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adamax,relu,64,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adamax,relu,64,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adamax,relu,64,64,valid,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adamax,relu,64,64,valid,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adamax,relu,64,64,valid,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adamax,relu,128,64,same,(3, 3)
DropoutDescending[0.5;0.4;0.3;],Adamax,relu,128,64,same,(4, 4)
DropoutDescending[0.5;0.4;0.3;],Adamax,relu,128,64,same,(5, 5)
DropoutDescending[0.5;0.4;0.3;],Adamax,relu,128,64,valid,(3, 3)
